Latitude,Longitude,Sample Date,pet,ppt,soil,aet,water_deficit
-30.13573889,30.67422222,24-11-2011,148.7,72.9,11.1,71.3,77.39999694824218
-27.573056,24.746389,24-11-2011,215.5,46.1,0.4,43.8,171.70000076293945
-31.031389,28.883333,24-11-2011,150.7,52.5,6.2000003,50.7,99.99999923706054
-30.86013889,29.07125,24-11-2011,153.2,52.5,6.1,50.8,102.40000076293944
-30.77586667,29.03221667,24-11-2011,154.1,55.0,5.8,53.100002,100.99999771118163
-27.902778,24.615556,25-11-2011,221.90001,46.3,0.3,44.0,177.90001
-29.803611,30.516111,25-11-2011,143.8,96.9,9.8,93.4,50.399998474121105
-25.99136,27.84208,28-11-2011,173.1,73.3,4.4,70.1,103.0000015258789
-30.398056,30.601944,28-11-2011,148.3,58.2,26.800001,77.5,70.80000000000001
-30.27402,30.69602,28-11-2011,148.0,59.7,22.300001,68.6,79.4000015258789
-27.169444,29.233889,28-11-2011,162.0,70.5,3.6000001,67.3,94.69999694824219
-26.861111,28.884722,28-11-2011,164.90001,69.8,4.7000003,66.8,98.1000069482422
-26.73806,27.59194,28-11-2011,174.5,59.3,3.7,56.7,117.79999923706055
-29.160278,26.573333,28-11-2011,200.0,55.6,2.2,53.100002,146.89999771118164
-28.735556,29.820556,29-11-2011,164.1,91.7,3.0,87.3,76.79999694824218
-30.679722,26.7125,29-11-2011,195.0,43.7,1.9,41.7,153.29999923706055
-28.69485,28.23487,29-11-2011,165.0,72.60000000000001,2.8,69.3,95.69999694824219
-29.615556,27.065278,29-11-2011,188.5,64.4,2.3,61.5,127.0
-28.883333,27.89,29-11-2011,170.6,73.7,3.0,70.4,100.19999847412109
-25.45963889,28.26430556,29-11-2011,177.0,70.0,4.7000003,67.0,110.0
-25.81048333,27.90955222,30-11-2011,176.0,72.10000000000001,4.6,69.0,107.0
-29.641944,30.6875,30-11-2011,148.0,123.5,9.2,118.5,29.5
-27.602222,29.942778,30-11-2011,167.3,90.5,3.8,86.3,80.9999969482422
-27.02314,28.59389,30-11-2011,168.3,66.10000000000001,4.4,63.2,105.09999923706056
-27.273889,28.49,30-11-2011,168.40001,65.5,4.0,62.600002,105.80000771118165
-27.4275,28.525833,30-11-2011,167.7,65.7,3.5,62.8,104.90000076293944
-27.3,28.586944,30-11-2011,168.1,66.3,3.8,63.4,104.69999847412109
-30.160091,27.40124,30-11-2011,181.7,61.5,3.2,58.9,122.79999847412108
-30.336111,27.359444,30-11-2011,182.7,58.5,3.4,56.0,126.69999999999999
-25.447222,30.711667,30-11-2011,160.3,94.9,14.3,91.6,68.70000152587892
-30.830556,26.921389,01-12-2011,190.3,44.1,2.4,42.100002,148.19999771118165
-27.398611,26.614722,01-12-2011,195.8,46.8,2.3,44.7,151.09999923706056
-31.000833,26.353056,01-12-2011,196.2,38.900000000000006,1.8000001,37.100002,159.09999771118163
-29.658056,25.973333,02-12-2011,201.6,45.6,1.9,43.5,158.1
-28.760833,17.730278,03-12-2011,249.8,0.4,0.0,0.4,249.39999999403955
-28.96362,19.15486,03-12-2011,263.0,2.4000000000000004,0.0,2.3,260.7000000476837
-24.679167,30.8025,06-12-2011,151.40001,121.6,14.6,117.6,33.800011525878915
-24.183889,30.823889,06-12-2011,170.0,71.7,6.4,68.6,101.4000015258789
-25.127778,27.628889,06-12-2011,187.5,56.5,5.6,54.2,133.29999923706055
-25.20639,27.558,06-12-2011,185.90001,55.7,5.9,53.4,132.5000084741211
-24.69514,27.40906,06-12-2011,187.7,54.8,6.4,52.600002,135.09999771118163
-24.39619444,27.08983333,09-04-2014,175.2,163.4,1.9,155.3,19.899996948242176
-29.380556,30.2775,06-12-2011,144.1,87.4,8.0,84.0,60.099999999999994
-27.671111,27.236944,06-12-2011,188.3,52.400000000000006,2.4,50.0,138.3
-29.658056,25.973333,06-12-2011,201.6,45.6,1.9,43.5,158.1
-33.501667,21.624167,06-12-2011,193.40001,12.4,0.1,11.8,181.60000980926515
-29.161667,23.696389,07-12-2011,226.6,33.1,0.1,31.4,195.20000038146972
-27.01011111,26.69808333,07-12-2011,189.3,46.8,2.0,44.600002,144.69999771118165
-29.641944,30.6875,07-12-2011,148.0,123.5,9.2,118.5,29.5
-24.282222,28.090278,07-12-2011,170.3,75.10000000000001,6.0,71.9,98.3999984741211
-24.058889,31.237222,07-12-2011,171.8,68.9,1.3000001,65.5,106.30000000000001
-26.45,28.085833,07-12-2011,170.6,65.2,4.1,62.4,108.19999847412109
-26.98472222,26.63227778,07-12-2011,188.5,47.3,2.3,45.100002,143.39999771118164
-27.398611,26.614722,07-12-2011,195.8,46.8,2.3,44.7,151.09999923706056
-28.69485,28.23487,07-12-2011,165.0,72.60000000000001,2.8,69.3,95.69999694824219
-29.1825,23.575556,07-12-2011,226.2,31.5,0.1,29.9,196.30000038146972
-27.4,26.624722,07-12-2011,195.8,46.8,2.3,44.7,151.09999923706056
-27.00222,28.76528,08-12-2011,166.1,67.3,4.5,64.4,101.69999847412109
-26.648056,27.089444,08-12-2011,179.7,51.400000000000006,3.1000001,49.100002,130.59999771118163
-26.970278,27.211111,08-12-2011,181.3,53.1,3.2,50.8,130.50000076293946
-26.880278,26.965,08-12-2011,182.1,50.0,3.0,47.8,134.30000076293945
-27.902778,24.615556,09-12-2011,221.90001,46.3,0.3,44.0,177.90001
-28.768056,20.720556,09-12-2011,262.5,12.3,0.0,11.7,250.80000019073486
-27.01011111,26.69808333,12-12-2011,189.3,46.8,2.0,44.600002,144.69999771118165
-25.99136,27.84208,12-12-2011,173.1,73.3,4.4,70.1,103.0000015258789
-24.058889,31.237222,12-12-2011,171.8,68.9,1.3000001,65.5,106.30000000000001
-29.380556,30.2775,12-12-2011,144.1,87.4,8.0,84.0,60.099999999999994
-26.861111,28.884722,12-12-2011,164.90001,69.8,4.7000003,66.8,98.1000069482422
-26.73806,27.59194,12-12-2011,174.5,59.3,3.7,56.7,117.79999923706055
-26.45,28.085833,12-12-2011,170.6,65.2,4.1,62.4,108.19999847412109
-26.98472222,26.63227778,12-12-2011,188.5,47.3,2.3,45.100002,143.39999771118164
-24.925278,29.324444,13-12-2011,177.1,57.5,3.6000001,55.0,122.1
-27.169444,29.233889,13-12-2011,162.0,70.5,3.6000001,67.3,94.69999694824219
-26.648056,27.089444,13-12-2011,179.7,51.400000000000006,3.1000001,49.100002,130.59999771118163
-26.970278,27.211111,13-12-2011,181.3,53.1,3.2,50.8,130.50000076293946
-26.880278,26.965,13-12-2011,182.1,50.0,3.0,47.8,134.30000076293945
-29.615556,27.065278,13-12-2011,188.5,64.4,2.3,61.5,127.0
-31.396,29.2651,13-12-2011,149.90001,49.2,14.8,55.9,94.0000084741211
-33.38056,19.30167,13-12-2011,206.7,5.300000000000001,7.0,6.2000003,200.4999997138977
-33.31388889,19.07472222,13-12-2011,216.90001,4.1000000000000005,8.8,5.3,211.60000980926515
-29.161667,23.696389,14-12-2011,226.6,33.1,0.1,31.4,195.20000038146972
-25.81048333,27.90955222,14-12-2011,176.0,72.10000000000001,4.6,69.0,107.0
-27.937778,31.209444,14-12-2011,161.7,80.9,2.8,76.9,84.79999847412108
-28.141944,26.417778,14-12-2011,196.40001,51.1,2.3,48.8,147.60001076293946
-28.1175,26.719444,14-12-2011,193.3,52.400000000000006,2.3,50.0,143.3
-30.568333,29.422778,14-12-2011,146.90001,58.8,7.4,56.9,90.0000084741211
-31.104278,29.399722,14-12-2011,148.3,50.6,14.8,54.9,93.3999984741211
-28.058889,30.373611,14-12-2011,160.6,91.1,3.9,86.8,73.79999694824218
-25.447222,30.711667,14-12-2011,160.3,94.9,14.3,91.6,68.70000152587892
-27.5275,30.858056,15-12-2011,157.2,98.5,6.5,94.200005,62.99999542236327
-27.398611,26.614722,15-12-2011,195.8,46.8,2.3,44.7,151.09999923706056
-27.671111,27.236944,15-12-2011,188.3,52.400000000000006,2.4,50.0,138.3
-31.031389,28.883333,15-12-2011,150.7,52.5,6.2000003,50.7,99.99999923706054
-30.86013889,29.07125,15-12-2011,153.2,52.5,6.1,50.8,102.40000076293944
-32.502778,19.535833,19-12-2011,229.8,2.2,1.2,2.2,227.5999999523163
-29.161667,23.696389,20-12-2011,226.6,33.1,0.1,31.4,195.20000038146972
-29.160278,26.573333,20-12-2011,200.0,55.6,2.2,53.100002,146.89999771118164
-32.595833,19.009444,20-12-2011,231.3,2.3000000000000003,5.5,2.8,228.50000004768373
-33.13083,18.86278,20-12-2011,210.1,3.4000000000000004,6.7000003,4.1,206.00000009536743
-28.69485,28.23487,21-12-2011,165.0,72.60000000000001,2.8,69.3,95.69999694824219
-28.883333,27.89,21-12-2011,170.6,73.7,3.0,70.4,100.19999847412109
-29.1825,23.575556,21-12-2011,226.2,31.5,0.1,29.9,196.30000038146972
-33.7075,18.97444444,21-12-2011,212.8,5.2,10.0,6.7000003,206.09999971389772
-27.573056,24.746389,22-12-2011,215.5,46.1,0.4,43.8,171.70000076293945
-30.160091,27.40124,22-12-2011,181.7,61.5,3.2,58.9,122.79999847412108
-30.336111,27.359444,22-12-2011,182.7,58.5,3.4,56.0,126.69999999999999
-30.830556,26.921389,23-12-2011,190.3,44.1,2.4,42.100002,148.19999771118165
-29.658056,25.973333,23-12-2011,201.6,45.6,1.9,43.5,158.1
-31.000833,26.353056,23-12-2011,196.2,38.900000000000006,1.8000001,37.100002,159.09999771118163
-25.362222,31.956667,26-12-2011,156.6,87.30000000000001,10.6,83.8,72.79999694824218
-25.14944444,31.94055556,26-12-2011,159.7,84.7,8.900001,81.200005,78.49999542236327
-28.735556,29.820556,27-12-2011,164.1,91.7,3.0,87.3,76.79999694824218
-29.641944,30.6875,28-12-2011,148.0,123.5,9.2,118.5,29.5
-29.758889,30.935278,28-12-2011,146.8,132.4,8.900001,126.9,19.899998474121105
-27.602222,29.942778,29-12-2011,167.3,90.5,3.8,86.3,80.9999969482422
-30.398056,30.601944,29-12-2011,148.3,58.2,26.800001,77.5,70.80000000000001
-30.27402,30.69602,29-12-2011,148.0,59.7,22.300001,68.6,79.4000015258789
-28.760833,17.730278,03-01-2012,203.3,12.6,0.0,12.0,191.3
-25.99136,27.84208,03-01-2012,142.1,64.8,3.7,61.8,80.30000076293945
-26.861111,28.884722,03-01-2012,138.2,57.400000000000006,4.0,54.9,83.29999847412108
-26.73806,27.59194,03-01-2012,142.5,50.1,3.1000001,47.9,94.5999984741211
-26.45,28.085833,03-01-2012,141.2,60.3,3.5,57.5,83.69999999999999
-27.671111,27.236944,03-01-2012,145.5,39.8,2.0,38.0,107.5
-27.01011111,26.69808333,04-01-2012,116.1,10.2,1.7,9.8,106.29999980926513
-25.127778,27.628889,04-01-2012,121.3,4.3,4.5,4.4,116.89999990463257
-25.20639,27.558,04-01-2012,119.5,4.800000000000001,4.7000003,4.9,114.59999990463257
-24.69514,27.40906,04-01-2012,128.8,4.0,5.2000003,4.1,124.70000009536744
-27.169444,29.233889,04-01-2012,101.700005,6.0,2.9,5.9,95.80000490463257
-26.880278,26.965,04-01-2012,110.9,9.7,2.4,9.400001,101.49999942779542
-26.98472222,26.63227778,04-01-2012,115.8,10.3,1.8000001,10.0,105.8
-27.398611,26.614722,04-01-2012,118.6,12.1,1.8000001,11.7,106.90000019073486
-25.45963889,28.26430556,04-01-2012,117.6,4.6000000000000005,3.7,4.7000003,112.8999997138977
-27.495556,26.074722,04-01-2012,117.8,14.7,2.0,14.1,103.69999961853027
-27.4,26.624722,04-01-2012,118.6,12.1,1.8000001,11.7,106.90000019073486
-25.81048333,27.90955222,05-01-2012,88.200005,0.0,3.3,0.3,87.90000498807908
-29.161667,30.629722,05-01-2012,67.700005,1.0,5.1,1.4,66.30000502384186
-27.00222,28.76528,05-01-2012,80.3,0.2,3.2,0.4,79.89999999403953
-27.02314,28.59389,05-01-2012,81.5,0.2,3.2,0.4,81.09999999403954
-26.648056,27.089444,05-01-2012,87.1,0.1,2.3,0.2,86.89999999701976
-26.970278,27.211111,05-01-2012,85.9,0.1,2.3,0.3,85.59999998807908
-27.273889,28.49,05-01-2012,80.4,0.2,2.8,0.4,79.99999999403954
-27.4275,28.525833,05-01-2012,79.200005,0.2,2.5,0.4,78.80000499403954
-27.3,28.586944,05-01-2012,79.5,0.2,2.7,0.4,79.09999999403954
-28.376944,24.303056,05-01-2012,88.200005,0.9,0.3,0.90000004,87.30000496423722
-29.744167,29.905833,06-01-2012,61.4,33.9,5.3,32.600002,28.79999771118164
-29.7775,29.470833,09-01-2012,107.5,27.6,4.7000003,26.800001,80.69999885559082
-29.987778,29.851667,09-01-2012,105.9,34.6,6.6,33.5,72.4
-29.744167,29.905833,09-01-2012,105.5,32.300000000000004,4.4,30.9,74.60000038146973
-26.970278,27.211111,09-01-2012,146.6,25.3,1.8000001,24.1,122.49999961853027
-30.733889,29.828333,10-01-2012,107.4,148.70000000000002,41.3,107.4,-1.5258789005656581e-06
-26.880278,26.965,10-01-2012,180.0,46.900000000000006,1.7,44.7,135.29999923706055
-26.98472222,26.63227778,10-01-2012,185.0,45.6,1.3000001,43.4,141.5999984741211
-33.501667,21.624167,10-01-2012,127.0,40.8,0.1,38.7,88.29999923706055
-30.27402,30.69602,11-01-2012,122.1,25.700000000000003,29.5,75.1,47.0000015258789
-33.818056,19.694722,11-01-2012,177.0,12.0,7.8,13.6,163.39999961853027
-30.13573889,30.67422222,12-01-2012,132.0,189.0,75.700005,132.0,0.0
-34.075556,20.145556,12-01-2012,183.0,11.1,6.0,11.6,171.39999961853027
-29.803611,30.516111,13-01-2012,128.90001,240.3,83.8,128.90001,8.447265713584784e-07
-24.670833,28.560833,16-01-2012,167.7,130.0,3.0,123.6,44.100001525878895
-26.73806,27.59194,16-01-2012,161.40001,147.0,1.8000001,139.7,21.70001305175782
-26.45,28.085833,16-01-2012,155.90001,141.4,2.1000001,134.40001,21.50000084472657
-27.044444,27.005,16-01-2012,170.3,141.70000000000002,1.5,134.7,35.600003051757824
-31.396,29.2651,16-01-2012,131.90001,118.9,12.6,118.6,13.300011525878915
-31.554722,29.245556,16-01-2012,122.9,121.7,16.4,117.9,4.999998474121099
-25.73411,27.21422,29-03-2011,164.0,114.0,4.9,108.9,55.099998474121094
-27.01011111,26.69808333,17-01-2012,175.6,139.5,1.1,132.5,43.099999999999994
-25.81048333,27.90955222,17-01-2012,163.5,141.8,2.2,134.8,28.699996948242188
-24.679167,30.8025,17-01-2012,144.5,184.6,64.8,144.5,0.0
-24.183889,30.823889,17-01-2012,154.2,111.0,3.5,105.6,48.600001525878895
-24.282222,28.090278,17-01-2012,168.7,111.2,3.1000001,105.8,62.899996948242176
-25.99136,27.84208,17-01-2012,158.8,147.70000000000002,2.1000001,140.40001,18.399990844726574
-25.20639,27.558,17-01-2012,177.0,124.5,3.0,118.5,58.5
-27.169444,29.233889,17-01-2012,145.40001,142.6,1.9,135.6,9.800003896484384
-27.00222,28.76528,17-01-2012,150.40001,143.5,2.2,136.40001,14.000000844726571
-26.648056,27.089444,17-01-2012,165.40001,144.3,1.6,137.2,28.20001305175782
-26.880278,26.965,17-01-2012,168.40001,142.70000000000002,1.5,135.6,32.800003896484384
-25.73411,27.21422,12-02-2013,156.2,175.9,12.3,156.2,3.0517578011313162e-06
-27.38972222,26.46388889,17-01-2012,184.3,132.4,1.2,125.9,58.399998474121105
-29.042222,24.6,17-01-2012,203.3,91.1,0.1,86.6,116.70000152587892
-30.679722,26.7125,17-01-2012,170.8,100.9,1.0,95.9,74.8999984741211
-30.160091,27.40124,17-01-2012,163.2,146.1,1.5,138.90001,24.29999084472655
-31.104278,29.399722,17-01-2012,130.3,132.9,18.7,127.4,2.899998474121105
-32.502778,19.535833,17-01-2012,223.40001,17.8,0.7,16.9,206.50001038146974
-29.161667,23.696389,18-01-2012,204.3,74.60000000000001,0.1,70.9,133.3999984741211
-22.935,28.004167,18-01-2012,185.90001,59.1,0.3,56.2,129.70000923706056
-30.830556,26.921389,18-01-2012,167.0,100.9,1.2,95.9,71.0999984741211
-23.23572222,27.717,18-01-2012,185.8,62.0,0.4,58.9,126.8999984741211
-25.127778,27.628889,18-01-2012,176.6,122.4,2.9,116.4,60.19999847412109
-24.69514,27.40906,18-01-2012,185.0,115.5,3.5,109.9,75.0999984741211
-27.4275,28.525833,18-01-2012,150.40001,165.0,8.1,150.40001,8.447265713584784e-07
-25.73411,27.21422,11-02-2014,165.7,168.5,3.8,160.40001,5.299990844726551
-28.141944,26.417778,18-01-2012,184.3,133.4,1.1,126.8,57.4999969482422
-25.73411,27.21422,13-03-2014,165.7,168.5,3.8,160.40001,5.299990844726551
-27.671111,27.236944,18-01-2012,172.1,145.70000000000002,1.2,138.5,33.599999999999994
-25.73411,27.21422,04-06-2014,165.7,168.5,3.8,160.40001,5.299990844726551
-25.73411,27.21422,09-07-2014,172.5,58.5,3.5,55.9,116.5999984741211
-30.336111,27.359444,18-01-2012,164.1,137.1,1.5,130.3,33.79999694824218
-32.595833,19.009444,18-01-2012,213.8,19.700000000000003,5.1,19.2,194.59999923706056
-25.73411,27.21422,02-09-2014,172.5,58.5,3.5,55.9,116.5999984741211
-25.45963889,28.26430556,18-01-2012,167.0,126.9,2.4,120.700005,46.29999542236328
-27.356667,27.286389,18-01-2012,171.7,141.4,1.4,134.40001,37.29999084472655
-22.548889,28.898056,19-01-2012,183.90001,57.5,0.1,54.600002,129.30000771118165
-22.91028,29.61111,19-01-2012,167.40001,80.4,0.90000004,76.4,91.0000084741211
-27.398611,26.614722,19-01-2012,182.6,134.0,1.2,127.4,55.19999847412109
-30.679722,26.7125,19-01-2012,170.8,100.9,1.0,95.9,74.8999984741211
-27.356667,27.286389,19-01-2012,171.7,141.4,1.4,134.40001,37.29999084472655
-23.658056,31.05,20-01-2012,158.7,79.30000000000001,1.0,75.4,83.29999847412108
-30.27402,30.69602,20-01-2012,130.7,173.8,63.9,130.7,3.0517578011313162e-06
-27.671111,27.236944,20-01-2012,172.1,145.70000000000002,1.2,138.5,33.599999999999994
-27.573056,24.746389,20-01-2012,207.0,113.4,0.4,107.700005,99.29999542236328
-27.902778,24.615556,20-01-2012,204.3,108.3,0.3,102.9,101.3999984741211
-28.760833,17.730278,22-01-2012,239.2,4.4,0.0,4.1,235.10000009536742
-27.044444,27.005,23-01-2012,170.3,141.70000000000002,1.5,134.7,35.600003051757824
-29.161667,23.696389,24-01-2012,204.3,74.60000000000001,0.1,70.9,133.3999984741211
-27.01011111,26.69808333,24-01-2012,175.6,139.5,1.1,132.5,43.099999999999994
-26.880278,26.965,24-01-2012,168.40001,142.70000000000002,1.5,135.6,32.800003896484384
-27.273889,28.49,24-01-2012,151.8,156.4,1.9,148.7,3.100003051757824
-27.4275,28.525833,24-01-2012,150.40001,165.0,8.1,150.40001,8.447265713584784e-07
-25.73411,27.21422,24-06-2015,194.2,47.3,1.9,45.0,149.2
-25.73411,27.21422,07-07-2015,194.2,47.3,1.9,45.0,149.2
-27.3,28.586944,24-01-2012,150.5,156.9,1.8000001,149.1,1.399993896484375
-31.031389,28.883333,24-01-2012,135.2,140.6,4.4,133.7,1.5000030517578011
-30.86013889,29.07125,24-01-2012,135.8,144.20000000000002,4.6,135.8,-3.0517578011313162e-06
-33.31388889,19.07472222,24-01-2012,206.90001,18.2,12.8,20.800001,186.10000885559083
-25.45963889,28.26430556,24-01-2012,167.0,126.9,2.4,120.700005,46.29999542236328
-29.161667,23.696389,25-01-2012,204.3,74.60000000000001,0.1,70.9,133.3999984741211
-29.042222,24.6,25-01-2012,203.3,91.1,0.1,86.6,116.70000152587892
-29.028629,24.638389,25-01-2012,203.0,93.1,0.1,88.4,114.5999984741211
-30.568333,29.422778,25-01-2012,132.2,158.10000000000002,21.5,132.2,3.0517578011313162e-06
-33.38056,19.30167,25-01-2012,193.8,18.5,9.1,19.800001,173.99999885559083
-33.13083,18.86278,25-01-2012,209.40001,17.5,10.3,18.9,190.50001038146974
-29.758889,30.935278,26-01-2012,130.0,208.9,79.700005,130.0,0.0
-29.161667,30.629722,26-01-2012,132.0,218.9,70.6,132.0,0.0
-34.031944,22.053333,26-01-2012,148.5,13.3,5.1,13.3,135.19999980926514
-34.039722,22.133333,26-01-2012,146.6,13.4,5.7000003,13.5,133.1
-34.02861,22.22222,26-01-2012,143.1,14.2,6.3,14.5,128.6
-30.398056,30.601944,27-01-2012,131.0,162.70000000000002,53.4,131.0,0.0
-30.27402,30.69602,27-01-2012,130.7,173.8,63.9,130.7,3.0517578011313162e-06
-25.447222,30.711667,27-01-2012,145.0,154.5,38.9,145.0,0.0
-29.641944,30.6875,28-01-2012,133.90001,241.4,84.200005,133.90001,8.447265713584784e-07
-29.380556,30.2775,28-01-2012,128.5,219.8,77.4,128.5,0.0
-25.127778,27.628889,30-01-2012,176.6,122.4,2.9,116.4,60.19999847412109
-25.20639,27.558,30-01-2012,177.0,124.5,3.0,118.5,58.5
-24.69514,27.40906,30-01-2012,185.0,115.5,3.5,109.9,75.0999984741211
-27.169444,29.233889,30-01-2012,145.40001,142.6,1.9,135.6,9.800003896484384
-26.861111,28.884722,30-01-2012,151.0,134.5,2.3,127.9,23.099998474121094
-26.970278,27.211111,30-01-2012,166.2,144.9,1.6,137.7,28.5000030517578
-26.73806,27.59194,30-01-2012,161.40001,147.0,1.8000001,139.7,21.70001305175782
-26.45,28.085833,30-01-2012,155.90001,141.4,2.1000001,134.40001,21.50000084472657
-27.00222,28.76528,31-01-2012,150.40001,143.5,2.2,136.40001,14.000000844726571
-27.273889,28.49,31-01-2012,151.8,156.4,1.9,148.7,3.100003051757824
-26.98472222,26.63227778,31-01-2012,174.1,140.20000000000002,1.2,133.3,40.79999694824218
-29.160278,26.573333,31-01-2012,181.7,134.9,1.1,128.2,53.5000030517578
-33.818056,19.694722,31-01-2012,199.7,11.9,6.4,12.7,187.00000019073485
-27.3,28.586944,01-02-2012,150.5,156.9,1.8000001,149.1,1.399993896484375
-28.69485,28.23487,01-02-2012,148.40001,191.2,27.4,148.40001,8.447265713584784e-07
-29.615556,27.065278,01-02-2012,169.8,154.3,1.1,146.6,23.199993896484386
-28.883333,27.89,01-02-2012,152.8,193.2,29.6,152.8,-3.0517578011313162e-06
-34.075556,20.145556,01-02-2012,183.0,11.1,6.0,11.6,171.39999961853027
-24.925278,29.324444,02-02-2012,168.0,114.9,1.8000001,109.200005,58.79999542236328
-30.336111,27.359444,02-02-2012,164.1,137.1,1.5,130.3,33.79999694824218
-27.573056,24.746389,03-02-2012,207.0,113.4,0.4,107.700005,99.29999542236328
-27.902778,24.615556,03-02-2012,204.3,108.3,0.3,102.9,101.3999984741211
-29.658056,25.973333,03-02-2012,179.1,102.1,0.90000004,97.1,82.0000015258789
-31.000833,26.353056,03-02-2012,167.3,76.0,0.8,72.3,94.9999969482422
-30.679722,26.7125,03-02-2012,170.8,100.9,1.0,95.9,74.8999984741211
-28.760833,17.730278,05-02-2012,239.2,4.4,0.0,4.1,235.10000009536742
-25.99136,27.84208,06-02-2012,158.8,147.70000000000002,2.1000001,140.40001,18.399990844726574
-29.987778,29.851667,06-02-2012,129.90001,219.5,84.1,129.90001,8.447265713584784e-07
-26.45,28.085833,06-02-2012,155.90001,141.4,2.1000001,134.40001,21.50000084472657
-27.398611,26.614722,06-02-2012,182.6,134.0,1.2,127.4,55.19999847412109
-27.671111,27.236944,06-02-2012,172.1,145.70000000000002,1.2,138.5,33.599999999999994
-29.042222,24.6,06-02-2012,203.3,91.1,0.1,86.6,116.70000152587892
-27.356667,27.286389,06-02-2012,171.7,141.4,1.4,134.40001,37.29999084472655
-27.01011111,26.69808333,07-02-2012,175.6,139.5,1.1,132.5,43.099999999999994
-30.830556,26.921389,07-02-2012,167.0,100.9,1.2,95.9,71.0999984741211
-30.733889,29.828333,07-02-2012,127.4,161.20000000000002,48.5,127.4,-1.5258789005656581e-06
-29.380556,30.2775,07-02-2012,128.5,219.8,77.4,128.5,0.0
-26.98472222,26.63227778,07-02-2012,174.1,140.20000000000002,1.2,133.3,40.79999694824218
-25.45963889,28.26430556,07-02-2012,167.0,126.9,2.4,120.700005,46.29999542236328
-25.57877778,29.12747222,07-02-2012,161.7,125.9,2.2,119.700005,41.99999542236327
-27.4,26.624722,07-02-2012,182.6,134.0,1.2,127.4,55.19999847412109
-25.81048333,27.90955222,08-02-2012,163.5,141.8,2.2,134.8,28.699996948242188
-27.937778,31.209444,08-02-2012,145.2,150.70000000000002,28.2,143.8,1.3999969482421761
-30.398056,30.601944,08-02-2012,131.0,162.70000000000002,53.4,131.0,0.0
-30.27402,30.69602,08-02-2012,130.7,173.8,63.9,130.7,3.0517578011313162e-06
-27.00222,28.76528,08-02-2012,150.40001,143.5,2.2,136.40001,14.000000844726571
-27.02314,28.59389,08-02-2012,152.0,145.9,2.2,138.7,13.300003051757812
-26.648056,27.089444,08-02-2012,165.40001,144.3,1.6,137.2,28.20001305175782
-26.970278,27.211111,08-02-2012,166.2,144.9,1.6,137.7,28.5000030517578
-26.880278,26.965,08-02-2012,168.40001,142.70000000000002,1.5,135.6,32.800003896484384
-27.273889,28.49,08-02-2012,151.8,156.4,1.9,148.7,3.100003051757824
-27.4275,28.525833,08-02-2012,150.40001,165.0,8.1,150.40001,8.447265713584784e-07
-27.3,28.586944,08-02-2012,150.5,156.9,1.8000001,149.1,1.399993896484375
-27.044444,27.005,08-02-2012,170.3,141.70000000000002,1.5,134.7,35.600003051757824
-29.028629,24.638389,08-02-2012,203.0,93.1,0.1,88.4,114.5999984741211
-34.329722,18.990278,08-02-2012,163.0,7.2,23.4,16.7,146.29999923706055
-27.5275,30.858056,09-02-2012,139.7,188.2,72.8,139.7,3.0517578011313162e-06
-30.13573889,30.67422222,09-02-2012,132.0,189.0,75.700005,132.0,0.0
-29.803611,30.516111,10-02-2012,128.90001,240.3,83.8,128.90001,8.447265713584784e-07
-28.44555556,32.325,12-02-2012,142.2,135.5,23.4,132.90001,9.299990844726551
-29.161667,30.629722,12-02-2012,132.0,218.9,70.6,132.0,0.0
-26.73806,27.59194,13-02-2012,161.40001,147.0,1.8000001,139.7,21.70001305175782
-31.396,29.2651,13-02-2012,131.90001,118.9,12.6,118.6,13.300011525878915
-31.554722,29.245556,13-02-2012,122.9,121.7,16.4,117.9,4.999998474121099
-25.127778,27.628889,14-02-2012,176.6,122.4,2.9,116.4,60.19999847412109
-25.20639,27.558,14-02-2012,177.0,124.5,3.0,118.5,58.5
-27.169444,29.233889,14-02-2012,145.40001,142.6,1.9,135.6,9.800003896484384
-30.568333,29.422778,14-02-2012,132.2,158.10000000000002,21.5,132.2,3.0517578011313162e-06
-30.570833,29.150556,14-02-2012,133.40001,164.8,26.0,133.40001,8.447265713584784e-07
-31.104278,29.399722,14-02-2012,130.3,132.9,18.7,127.4,2.899998474121105
-32.595833,19.009444,14-02-2012,213.8,19.700000000000003,5.1,19.2,194.59999923706056
-28.141944,26.417778,15-02-2012,184.3,133.4,1.1,126.8,57.4999969482422
-28.1175,26.719444,15-02-2012,179.40001,136.20000000000002,1.1,129.40001,50.00000084472657
-31.031389,28.883333,15-02-2012,135.2,140.6,4.4,133.7,1.5000030517578011
-30.86013889,29.07125,15-02-2012,135.8,144.20000000000002,4.6,135.8,-3.0517578011313162e-06
-30.77586667,29.03221667,15-02-2012,136.3,151.4,10.2,136.3,-3.0517578011313162e-06
-24.69514,27.40906,16-02-2012,185.0,115.5,3.5,109.9,75.0999984741211
-27.398611,26.614722,16-02-2012,182.6,134.0,1.2,127.4,55.19999847412109
-27.671111,27.236944,16-02-2012,172.1,145.70000000000002,1.2,138.5,33.599999999999994
-28.376944,24.303056,16-02-2012,204.3,102.0,0.3,96.9,107.3999984741211
-29.615556,27.065278,16-02-2012,169.8,154.3,1.1,146.6,23.199993896484386
-27.356667,27.286389,16-02-2012,171.7,141.4,1.4,134.40001,37.29999084472655
